targetID	alnScore	seqIdentity	eVal	locus_tag_nissle	locus_tag_k12
NZ_CP082949.1_cds_WP_000955057.1_3868	NC_000913.3_cds_NP_415154.1_614	0.981	1386	K8943_RS19815	b0621
NZ_CP082949.1_cds_WP_000955876.1_1074	NC_000913.3_cds_NP_416884.1_2364	0.951	2496	K8943_RS05450	b2383
NZ_CP082949.1_cds_WP_000956067.1_839	NC_000913.3_cds_NP_416652.4_2128	0.973	1235	K8943_RS04265	b2147
NZ_CP082949.1_cds_WP_000956320.1_2648	NC_000913.3_cds_NP_418310.1_3804	0.985	1266	K8943_RS13560	b3874
NZ_CP082949.1_cds_WP_000956465.1_3829	NC_000913.3_cds_YP_025295.1_572	0.973	153	K8943_RS19620	b4415
NZ_CP082949.1_cds_WP_000956506.1_264	NC_000913.3_cds_NP_416226.1_1704	0.985	981	K8943_RS01340	b1711
NZ_CP082949.1_cds_WP_000956636.1_2512	NC_000913.3_cds_YP_026243.1_3694	0.974	1452	K8943_RS12810	b3745
NZ_CP082949.1_cds_WP_000956822.1_2789	NC_000913.3_cds_NP_418444.1_3936	0.96	1632	K8943_RS14330	b4020
NZ_CP082949.1_cds_WP_000957911.1_1468	NC_000913.3_cds_NP_417306.1_2786	0.984	2247	K8943_RS07510	b2829
NZ_CP082949.1_cds_WP_000961458.1_4042	NC_000913.3_cds_NP_415341.1_796	0.983	1593	K8943_RS20755	b0820
NZ_CP082949.1_cds_WP_000961959.1_2935	NC_000913.3_cds_NP_418561.1_4056	0.994	1302	K8943_RS15065	b4138
NZ_CP082949.1_cds_WP_000963143.1_1319	NC_000913.3_cds_NP_417179.1_2659	0.989	1062	K8943_RS06750	b2699
NZ_CP082949.1_cds_WP_000963501.1_3366	NC_000913.3_cds_NP_414657.1_115	0.982	1893	K8943_RS17255	b0115
NZ_CP082949.1_cds_WP_000963800.1_2088	NC_000913.3_cds_NP_417818.1_3295	0.964	1221	K8943_RS10680	b3359
NZ_CP082949.1_cds_WP_000963841.1_1186	NC_000913.3_cds_NP_417013.1_2496	0.969	432	K8943_RS06040	b2518
NZ_CP082949.1_cds_WP_000964134.1_3332	NC_000913.3_cds_NP_414629.1_88	0.972	1083	K8943_RS17085	b0087
NZ_CP082949.1_cds_WP_000964221.1_3411	NC_000913.3_cds_NP_414699.1_160	0.996	624	K8943_RS17480	b0157
NZ_CP082949.1_cds_WP_000964718.1_2202	NC_000913.3_cds_NP_417925.1_3404	0.974	627	K8943_RS11250	b3468
NZ_CP082949.1_cds_WP_000965518.1_1011	NC_000913.3_cds_NP_416811.1_2289	0.975	687	K8943_RS05130	b2308
NZ_CP082949.1_cds_WP_000965671.1_2254	NC_000913.3_cds_NP_417968.1_3449	0.979	573	K8943_RS11510	b3511
NZ_CP082949.1_cds_WP_000965712.1_1753	NC_000913.3_cds_NP_417490.1_2966	0.972	738	K8943_RS08950	b3018
NZ_CP082949.1_cds_WP_000966628.1_651	NC_000913.3_cds_b4582_1977	0.998	500	K8943_RS03320	b4582
NZ_CP082949.1_cds_WP_000967595.1_4604	NC_000913.3_cds_NP_415767.2_1229	0.986	297	K8943_RS23615	b1251
NZ_CP082949.1_cds_WP_000968206.1_834	NC_000913.3_cds_NP_416647.1_2123	0.984	696	K8943_RS04240	b2142
NZ_CP082949.1_cds_WP_000968919.1_288	NC_000913.3_cds_NP_416250.1_1728	0.985	351	K8943_RS01460	b1736
NZ_CP082949.1_cds_WP_000969016.1_1265	NC_000913.3_cds_NP_417095.1_2584	0.981	1227	K8943_RS06450	b2604
NZ_CP082949.1_cds_WP_000969092.1_170	NC_000913.3_cds_NP_416135.1_1610	0.986	591	K8943_RS00860	b1618
NZ_CP082949.1_cds_WP_000969372.1_3724	NC_000913.3_cds_NP_414975.1_433	0.989	1872	K8943_RS19085	b0441
NZ_CP082949.1_cds_WP_000970080.1_1220	NC_000913.3_cds_YP_026170.1_2537	0.967	3888	K8943_RS06205	b2557
NZ_CP082949.1_cds_WP_000970324.1_3773	NC_000913.3_cds_NP_415021.2_481	0.955	450	K8943_RS19335	b0488
NZ_CP082949.1_cds_WP_000970461.1_3327	NC_000913.3_cds_NP_414624.1_83	0.979	942	K8943_RS17060	b0082
NZ_CP082949.1_cds_WP_000971053.1_4462	NC_000913.3_cds_YP_588439.1_539	0.985	141	K8943_RS22870	b4509
NZ_CP082949.1_cds_WP_000971336.1_3711	NC_000913.3_cds_NP_414962.1_420	0.973	891	K8943_RS19020	b0428
NZ_CP082949.1_cds_WP_000971730.1_908	NC_000913.3_cds_NP_416704.1_2180	0.983	663	K8943_RS04615	b2200
NZ_CP082949.1_cds_WP_000972203.1_3379	NC_000913.3_cds_NP_414670.1_128	0.979	771	K8943_RS17320	b0128
NZ_CP082949.1_cds_WP_000972263.1_344	NC_000913.3_cds_NP_416304.1_1782	0.978	822	K8943_RS01740	b1790
NZ_CP082949.1_cds_WP_000973126.1_3554	NC_000913.3_cds_NP_414756.2_218	0.963	2445	K8943_RS18225	b0221
NZ_CP082949.1_cds_WP_000973199.1_648	NC_000913.3_cds_NP_416497.1_1975	0.99	546	K8943_RS03305	b1993
NZ_CP082949.1_cds_WP_000973448.1_3718	NC_000913.3_cds_NP_414969.4_427	1.0	318	K8943_RS19055	b0435
NZ_CP082949.1_cds_WP_000973666.1_2812	NC_000913.3_cds_NP_418460.1_3953	0.979	1341	K8943_RS14445	b4036
NZ_CP082949.1_cds_WP_000974813.1_3693	NC_000913.3_cds_NP_414944.1_402	0.979	348	K8943_RS18930	b0410
NZ_CP082949.1_cds_WP_000976070.1_2381	NC_000913.3_cds_NP_418097.2_3585	0.995	459	K8943_RS12150	b3640
NZ_CP082949.1_cds_WP_000976952.1_1170	NC_000913.3_cds_NP_417000.1_2483	0.978	519	K8943_RS05960	b2505
NZ_CP082949.1_cds_WP_000976983.1_3629	NC_000913.3_cds_NP_414862.1_323	0.973	675	K8943_RS18610	b0328
NZ_CP082949.1_cds_WP_000977153.1_304	NC_000913.3_cds_NP_416266.1_1744	0.98	708	K8943_RS01540	b1752
NZ_CP082949.1_cds_WP_000977757.1_2945	NC_000913.3_cds_YP_026283.1_4066	0.992	126	K8943_RS15115	b4410
NZ_CP082949.1_cds_WP_000977927.1_4147	NC_000913.3_cds_NP_415449.1_905	0.98	1089	K8943_RS21285	b0929
NZ_CP082949.1_cds_WP_000978105.1_754	NC_000913.3_cds_NP_416566.1_2046	0.974	1140	K8943_RS03840	b2062
NZ_CP082949.1_cds_WP_000979025.1_1867	NC_000913.3_cds_NP_417596.1_3073	0.983	1335	K8943_RS09530	b3127
NZ_CP082949.1_cds_WP_000979355.1_3686	NC_000913.3_cds_NP_414937.2_395	0.968	1815	K8943_RS18895	b0403
NZ_CP082949.1_cds_WP_000979523.1_4220	NC_000913.3_cds_YP_009518762.2_994	1.0	27	K8943_RS21655	b4737
NZ_CP082949.1_cds_WP_000979659.1_4597	NC_000913.3_cds_NP_415761.1_1222	0.982	909	K8943_RS23580	b1245
NZ_CP082949.1_cds_WP_000979874.1_1950	NC_000913.3_cds_NP_417688.1_3166	0.948	465	K8943_RS09955	b3221
NZ_CP082949.1_cds_WP_000979977.1_4511	NC_000913.3_cds_NP_415689.2_1144	0.987	330	K8943_RS23135	b1171
NZ_CP082949.1_cds_WP_000980102.1_2307	NC_000913.3_cds_YP_588469.1_3500	0.983	300	K8943_RS11780	b4553
NZ_CP082949.1_cds_WP_000980604.1_706	NC_000913.3_cds_NP_416515.1_1993	0.979	1426	K8943_RS03600	b2011
NZ_CP082949.1_cds_WP_000980738.1_2132	NC_000913.3_cds_NP_417866.4_3343	0.969	2322	K8943_RS10900	b3407
NZ_CP082949.1_cds_WP_000981974.1_2963	NC_000913.3_cds_NP_418589.1_4086	0.991	462	K8943_RS15220	b4168
NZ_CP082949.1_cds_WP_000982107.1_2359	NC_000913.3_cds_NP_418072.1_3557	0.978	1035	K8943_RS12040	b3615
NZ_CP082949.1_cds_WP_000982162.1_3769	NC_000913.3_cds_NP_415019.1_479	0.976	1293	K8943_RS19315	b0486
NZ_CP082949.1_cds_WP_000982445.1_904	NC_000913.3_cds_NP_416700.1_2176	0.97	1944	K8943_RS04595	b2196
NZ_CP082949.1_cds_WP_000983019.1_1204	NC_000913.3_cds_NP_417030.2_2514	0.975	1281	K8943_RS06125	b2535
NZ_CP082949.1_cds_WP_000983255.1_2530	NC_000913.3_cds_NP_418217.1_3710	0.992	264	K8943_RS12930	b3769
NZ_CP082949.1_cds_WP_000983609.1_494	NC_000913.3_cds_NP_416395.1_1879	0.984	645	K8943_RS02495	b1881
NZ_CP082949.1_cds_WP_000983641.1_287	NC_000913.3_cds_NP_416249.1_1727	0.985	843	K8943_RS01455	b1735
NZ_CP082949.1_cds_WP_000983882.1_4615	NC_000913.3_cds_NP_415778.3_1240	0.963	1362	K8943_RS23670	b1262
NZ_CP082949.1_cds_WP_000984517.1_383	NC_000913.3_cds_NP_416343.1_1825	0.985	882	K8943_RS01935	b1829
NZ_CP082949.1_cds_WP_000984796.1_1581	NC_000913.3_cds_NP_417433.1_2909	0.986	720	K8943_RS08085	b2958
NZ_CP082949.1_cds_WP_000984819.1_393	NC_000913.3_cds_NP_416353.1_1835	0.97	342	K8943_RS01985	b1839
NZ_CP082949.1_cds_WP_000985305.1_1077	NC_000913.3_cds_NP_416887.1_2367	0.97	1248	K8943_RS05465	b2386
NZ_CP082949.1_cds_WP_000985490.1_1301	NC_000913.3_cds_NP_417163.1_2644	0.975	1203	K8943_RS06635	b2677
NZ_CP082949.1_cds_WP_000985549.1_2463	NC_000913.3_cds_NP_418152.1_3644	0.976	813	K8943_RS12565	b3697
NZ_CP082949.1_cds_WP_000986038.1_1227	NC_000913.3_cds_NP_417058.1_2544	0.952	381	K8943_RS06240	b2563
NZ_CP082949.1_cds_WP_000986215.1_3168	NC_000913.3_cds_NP_418746.4_4239	0.987	393	K8943_RS16250	b4326
NZ_CP082949.1_cds_WP_000986344.1_645	NC_000913.3_cds_NP_416494.1_1972	0.959	933	K8943_RS03290	b1990
NZ_CP082949.1_cds_WP_000986622.1_2917	NC_000913.3_cds_NP_418543.1_4037	0.98	1356	K8943_RS14970	b4119
NZ_CP082949.1_cds_WP_000986807.1_1806	NC_000913.3_cds_NP_417533.1_3011	0.958	912	K8943_RS09215	b3061
NZ_CP082949.1_cds_WP_000988308.1_2281	NC_000913.3_cds_NP_417994.2_3474	1.0	192	K8943_RS11645	b3537
NZ_CP082949.1_cds_WP_000988512.1_2178	NC_000913.3_cds_b3443_3378	0.977	495	K8943_RS11130	b3443
NZ_CP082949.1_cds_WP_000988601.1_696	NC_000913.3_cds_YP_009518797.1_1986	0.994	195	K8943_RS03550	b2006
NZ_CP082949.1_cds_WP_000990158.1_4025	NC_000913.3_cds_NP_415325.4_779	0.973	678	K8943_RS20670	b0804
NZ_CP082949.1_cds_WP_000990275.1_2964	NC_000913.3_cds_NP_418590.1_4087	0.958	1338	K8943_RS15225	b4169
NZ_CP082949.1_cds_WP_000990760.1_940	NC_000913.3_cds_NP_416735.1_2211	0.965	723	K8943_RS04775	b2232
NZ_CP082949.1_cds_WP_000991093.1_181	NC_000913.3_cds_NP_416145.1_1621	0.989	579	K8943_RS00915	b1628
NZ_CP082949.1_cds_WP_000991370.1_1059	NC_000913.3_cds_NP_416870.1_2349	0.99	615	K8943_RS05375	b2369
NZ_CP082949.1_cds_WP_000991462.1_3147	NC_000913.3_cds_NP_418729.1_4219	0.979	981	K8943_RS16145	b4309
NZ_CP082949.1_cds_WP_000991977.1_2902	NC_000913.3_cds_NP_418529.1_4022	0.947	1017	K8943_RS14895	b4105
NZ_CP082949.1_cds_WP_000992817.1_4351	NC_000913.3_cds_NP_415561.1_1017	0.984	333	K8943_RS22310	b1043
NZ_CP082949.1_cds_WP_000992976.1_952	NC_000913.3_cds_NP_416748.1_2225	0.982	804	K8943_RS04835	b2245
NZ_CP082949.1_cds_WP_000993109.1_1281	NC_000913.3_cds_NP_417145.4_2626	0.943	978	K8943_RS06535	b2659
NZ_CP082949.1_cds_WP_000993444.1_2161	NC_000913.3_cds_NP_417886.1_3362	0.976	2448	K8943_RS11045	b3428
NZ_CP082949.1_cds_WP_000994343.1_198	NC_000913.3_cds_NP_416162.1_1638	0.978	2013	K8943_RS01000	b1645
NZ_CP082949.1_cds_WP_000994905.1_4599	NC_000913.3_cds_NP_415763.1_1224	0.97	1005	K8943_RS23590	b1247
NZ_CP082949.1_cds_WP_000994986.1_297	NC_000913.3_cds_NP_416259.1_1737	0.947	1344	K8943_RS01505	b1745
NZ_CP082949.1_cds_WP_000996031.1_4076	NC_000913.3_cds_NP_415376.4_831	0.961	1134	K8943_RS20925	b0855
NZ_CP082949.1_cds_WP_000997016.1_3455	NC_000913.3_cds_NP_414743.1_204	0.976	804	K8943_RS17730	b0207
NZ_CP082949.1_cds_WP_000997423.1_1246	NC_000913.3_cds_NP_417076.1_2563	0.971	1038	K8943_RS06335	b2581
NZ_CP082949.1_cds_WP_000997795.1_1574	NC_000913.3_cds_NP_417426.1_2902	0.995	705	K8943_RS08050	b2951
NZ_CP082949.1_cds_WP_000999628.1_342	NC_000913.3_cds_NP_416302.2_1780	0.942	105	K8943_RS01730	b1788
NZ_CP082949.1_cds_WP_000999817.1_852	NC_000913.3_cds_NP_416665.1_2141	0.81	1089	K8943_RS04330	b2160
NZ_CP082949.1_cds_WP_000999937.1_2563	NC_000913.3_cds_NP_418251.1_3743	0.943	321	K8943_RS13115	b3807
NZ_CP082949.1_cds_WP_001000377.1_950	NC_000913.3_cds_NP_416746.1_2223	0.974	1191	K8943_RS04825	b2243
NZ_CP082949.1_cds_WP_001000681.1_3056	NC_000913.3_cds_YP_026288.1_4170	0.702	195	K8943_RS15685	b4257
NZ_CP082949.1_cds_WP_001001001.1_3710	NC_000913.3_cds_NP_414961.4_419	0.975	1365	K8943_RS19015	b0427
NZ_CP082949.1_cds_WP_001001177.1_4213	NC_000913.3_cds_NP_415528.1_987	0.967	591	K8943_RS21620	b1008
NZ_CP082949.1_cds_WP_001001691.1_4083	NC_000913.3_cds_NP_415383.1_838	0.974	717	K8943_RS20960	b0862
NZ_CP082949.1_cds_WP_001001736.1_2369	NC_000913.3_cds_NP_418083.1_3571	0.692	114	K8943_RS12090	b3626
NZ_CP082949.1_cds_WP_001001761.1_4038	NC_000913.3_ncrna_b4416_39	0.992	129	K8943_RS20735	b4416
NZ_CP082949.1_cds_WP_001001909.1_4343	NC_000913.3_cds_NP_415553.1_1009	0.978	555	K8943_RS22270	b1035
NZ_CP082949.1_cds_WP_001002551.1_2168	NC_000913.3_cds_NP_417892.1_3370	0.983	594	K8943_RS11080	b3434
NZ_CP082949.1_cds_WP_001003709.1_1138	NC_000913.3_cds_NP_416959.1_2440	0.987	951	K8943_RS05800	b2464
NZ_CP082949.1_cds_WP_001004469.1_2726	NC_000913.3_cds_NP_418384.1_3877	0.957	1080	K8943_RS13950	b3949
NZ_CP082949.1_cds_WP_001005270.1_3607	NC_000913.3_cds_NP_414844.1_304	0.962	665	K8943_RS18495	b0310
NZ_CP082949.1_cds_WP_001005579.1_2733	NC_000913.3_cds_NP_418391.1_3884	0.979	2652	K8943_RS13985	b3956
NZ_CP082949.1_cds_WP_001006866.1_378	NC_000913.3_cds_NP_416339.1_1820	0.996	288	K8943_RS01910	b1825
NZ_CP082949.1_cds_WP_001007140.1_3843	NC_000913.3_cds_NP_415127.1_587	0.981	858	K8943_RS19690	b0595
NZ_CP082949.1_cds_WP_001007730.1_2078	NC_000913.3_cds_YP_588468.1_3285	0.975	201	K8943_RS10630	b4551
NZ_CP082949.1_cds_WP_001007778.1_575	NC_000913.3_cds_NP_416482.1_1962	0.975	651	K8943_RS02915	b1973
NZ_CP082949.1_cds_WP_001008035.1_2942	NC_000913.3_cds_NP_418569.1_4063	0.981	870	K8943_RS15100	b4145
NZ_CP082949.1_cds_WP_001008535.1_4399	NC_000913.3_cds_NP_415611.1_1066	1.0	735	K8943_RS22550	b1093
NZ_CP082949.1_cds_WP_001008953.1_2212	NC_000913.3_cds_NP_417935.1_3414	0.955	834	K8943_RS11300	b3478
NZ_CP082949.1_cds_WP_001009873.1_3687	NC_000913.3_cds_NP_414938.1_396	0.945	582	K8943_RS18900	b0404
NZ_CP082949.1_cds_WP_001010714.1_282	NC_000913.3_cds_NP_416243.1_1721	0.972	1392	K8943_RS01430	b1729
NZ_CP082949.1_cds_WP_001011024.1_621	NC_000913.3_cds_NP_416492.1_1970	0.976	951	K8943_RS03160	b1987
NZ_CP082949.1_cds_WP_001011493.1_620	NC_000913.3_cds_NP_416493.1_1971	0.967	918	K8943_RS03155	b1988
NZ_CP082949.1_cds_WP_001012895.1_996	NC_000913.3_cds_NP_416795.1_2273	0.98	1833	K8943_RS05055	b2292
NZ_CP082949.1_cds_WP_001013871.1_3618	NC_000913.3_cds_NP_414851.1_312	0.957	498	K8943_RS18555	b0317
NZ_CP082949.1_cds_WP_001015099.1_4658	NC_000913.3_cds_NP_415811.1_1279	0.987	246	K8943_RS23885	b1295
NZ_CP082949.1_cds_WP_001016597.1_1488	NC_000913.3_cds_NP_417344.1_2818	0.933	480	K8943_RS07615	b2868
NZ_CP082949.1_cds_WP_001016654.1_2749	NC_000913.3_cds_NP_418403.1_3896	0.96	1029	K8943_RS14085	b3972
NZ_CP082949.1_cds_WP_001018040.1_3899	NC_000913.3_cds_NP_415193.2_651	0.985	1041	K8943_RS19970	b0660
NZ_CP082949.1_cds_WP_001018194.1_3420	NC_000913.3_cds_NP_414710.1_170	0.987	795	K8943_RS17525	b0168
NZ_CP082949.1_cds_WP_001018401.1_3651	NC_000913.3_cds_NP_414899.2_359	0.969	963	K8943_RS18720	b0365
NZ_CP082949.1_cds_WP_001018494.1_4221	NC_000913.3_cds_NP_415535.1_995	0.968	1509	K8943_RS21660	b1015
NZ_CP082949.1_cds_WP_001018618.1_3922	NC_000913.3_cds_NP_415210.1_665	0.964	531	K8943_RS20120	b0684
NZ_CP082949.1_cds_WP_001018723.1_1057	NC_000913.3_cds_NP_416868.1_2346	0.977	1539	K8943_RS05365	b2367
NZ_CP082949.1_cds_WP_001019197.1_4196	NC_000913.3_cds_YP_588446.1_970	1.0	174	K8943_RS21535	b4517
NZ_CP082949.1_cds_WP_001019881.1_337	NC_000913.3_cds_NP_416297.1_1775	0.982	1935	K8943_RS01705	b1783
NZ_CP082949.1_cds_WP_001019923.1_3578	NC_000913.3_cds_NP_414821.1_283	0.941	615	K8943_RS18350	b0287
NZ_CP082949.1_cds_WP_001020385.1_1495	NC_000913.3_cds_NP_417351.1_2825	0.98	1626	K8943_RS07650	b2875
NZ_CP082949.1_cds_WP_001021003.1_3438	NC_000913.3_cds_NP_414728.1_188	0.978	2142	K8943_RS17615	b0186
NZ_CP082949.1_cds_WP_001021161.1_3698	NC_000913.3_cds_NP_414949.1_407	0.997	471	K8943_RS18955	b0415
NZ_CP082949.1_cds_WP_001021996.1_2194	NC_000913.3_cds_YP_026223.1_3396	0.961	1104	K8943_RS11210	b3460
NZ_CP082949.1_cds_WP_001023115.1_3907	NC_000913.3_cds_NP_415205.1_659	0.975	1947	K8943_RS20045	b0679
NZ_CP082949.1_cds_WP_001023933.1_749	NC_000913.3_cds_NP_416561.1_2041	0.959	1218	K8943_RS03815	b2057
NZ_CP082949.1_cds_WP_001024876.1_4068	NC_000913.3_cds_NP_415368.1_823	0.985	1686	K8943_RS20885	b0847
NZ_CP082949.1_cds_WP_001024947.1_417	NC_000913.3_cds_NP_416376.2_1859	0.956	603	K8943_RS02105	b1862
NZ_CP082949.1_cds_WP_001025180.1_3352	NC_000913.3_cds_NP_414649.1_107	0.976	1386	K8943_RS17185	b0107
NZ_CP082949.1_cds_WP_001025326.1_490	NC_000913.3_cds_NP_416390.1_1873	0.976	1734	K8943_RS02475	b1876
NZ_CP082949.1_cds_WP_001025381.1_346	NC_000913.3_cds_NP_416306.2_1784	0.979	348	K8943_RS01750	b1792
NZ_CP082949.1_cds_WP_001025939.1_2740	NC_000913.3_cds_NP_418396.1_3889	0.986	918	K8943_RS14020	b3961
NZ_CP082949.1_cds_WP_001026276.1_2939	NC_000913.3_cds_NP_418566.1_4060	1.0	294	K8943_RS15085	b4142
NZ_CP082949.1_cds_WP_001026418.1_905	NC_000913.3_cds_NP_416701.1_2177	0.975	480	K8943_RS04600	b2197
NZ_CP082949.1_cds_WP_001026743.1_3771	NC_000913.3_cds_NP_415020.1_480	0.946	408	K8943_RS19325	b0487
NZ_CP082949.1_cds_WP_001027953.1_3	NC_000913.3_cds_NP_415932.1_1402	0.972	801	K8943_RS00015	b1414
NZ_CP082949.1_cds_WP_001028073.1_2402	NC_000913.3_cds_NP_415259.1_711	0.83	53	K8943_RS12255	b0731
NZ_CP082949.1_cds_WP_001028102.1_4212	NC_000913.3_cds_NP_415527.4_986	0.973	495	K8943_RS21615	b1007
NZ_CP082949.1_cds_WP_001028318.1_1008	NC_000913.3_cds_NP_416807.1_2285	0.968	894	K8943_RS05115	b2304
NZ_CP082949.1_cds_WP_001028626.1_1164	NC_000913.3_cds_NP_416995.1_2478	0.985	639	K8943_RS05930	b2500
NZ_CP082949.1_cds_WP_001029013.1_1967	NC_000913.3_cds_NP_417706.1_3184	0.996	273	K8943_RS10040	b3239
NZ_CP082949.1_cds_WP_001029106.1_386	NC_000913.3_cds_NP_416346.4_1828	0.981	498	K8943_RS01950	b1832
NZ_CP082949.1_cds_WP_001029684.1_2025	NC_000913.3_cds_NP_417756.1_3232	0.997	390	K8943_RS10365	b3297
NZ_CP082949.1_cds_WP_001029698.1_3227	NC_000913.3_cds_NP_418806.1_4300	0.973	1383	K8943_RS16560	b4389
NZ_CP082949.1_cds_WP_001030339.1_186	NC_000913.3_cds_NP_416150.1_1626	0.981	634	K8943_RS00940	b1633
NZ_CP082949.1_cds_WP_001031057.1_1907	NC_000913.3_cds_NP_417638.1_3116	0.986	1488	K8943_RS09730	b3169
NZ_CP082949.1_cds_WP_001031530.1_4626	NC_000913.3_cds_NP_415789.1_1251	0.984	252	K8943_RS23725	b1273
NZ_CP082949.1_cds_WP_001031712.1_2108	NC_000913.3_cds_NP_417844.1_3321	0.98	759	K8943_RS10780	b3385
NZ_CP082949.1_cds_WP_001031834.1_2098	NC_000913.3_cds_NP_417828.1_3306	0.982	168	K8943_RS10730	b3369
NZ_CP082949.1_cds_WP_001032550.1_2867	NC_000913.3_cds_NP_418499.1_3993	0.963	384	K8943_RS14720	b4075
NZ_CP082949.1_cds_WP_001032722.1_3939	NC_000913.3_cds_NP_415237.1_688	0.962	1482	K8943_RS20205	b0709
NZ_CP082949.1_cds_WP_001032936.1_202	NC_000913.3_cds_NP_416166.3_1642	0.988	600	K8943_RS01020	b1649
NZ_CP082949.1_cds_WP_001033695.1_4423	NC_000913.3_cds_NP_415635.4_1090	0.962	702	K8943_RS22670	b1117
NZ_CP082949.1_cds_WP_001033719.1_2686	NC_000913.3_cds_NP_418348.1_3842	0.978	699	K8943_RS13750	b3912
NZ_CP082949.1_cds_WP_001034480.1_1698	NC_000913.3_cds_YP_026189.1_2925	0.914	4563	K8943_RS08675	b4466
NZ_CP082949.1_cds_WP_001034892.1_3831	NC_000913.3_cds_NP_415116.1_575	0.966	2241	K8943_RS19630	b0584
NZ_CP082949.1_cds_WP_001036491.1_3989	NC_000913.3_cds_NP_415291.1_744	0.969	1434	K8943_RS20490	b0770
NZ_CP082949.1_cds_WP_001036964.1_842	NC_000913.3_cds_NP_416655.1_2131	0.984	999	K8943_RS04280	b2150
NZ_CP082949.1_cds_WP_001037384.1_3179	NC_000913.3_cds_NP_418756.1_4250	0.974	1281	K8943_RS16305	b4336
NZ_CP082949.1_cds_WP_001039046.1_291	NC_000913.3_cds_NP_416253.1_1731	0.994	339	K8943_RS01475	b1739
NZ_CP082949.1_cds_WP_001040187.1_4105	NC_000913.3_cds_NP_415404.1_860	1.0	219	K8943_RS21075	b0884
NZ_CP082949.1_cds_WP_001040205.1_1905	NC_000913.3_cds_NP_417636.1_3112	0.995	402	K8943_RS09720	b3167
NZ_CP082949.1_cds_WP_001040461.1_1112	NC_000913.3_cds_NP_416924.1_2405	0.953	1425	K8943_RS05670	b2429
NZ_CP082949.1_cds_WP_001040647.1_2198	NC_000913.3_cds_NP_417921.1_3400	0.969	1497	K8943_RS11230	b3464
NZ_CP082949.1_cds_WP_001041010.1_1849	NC_000913.3_cds_NP_417576.1_3055	0.981	897	K8943_RS09435	b3105
NZ_CP082949.1_cds_WP_001041742.1_2058	NC_000913.3_cds_NP_417789.4_3265	0.989	378	K8943_RS10530	b3330
NZ_CP082949.1_cds_WP_001041793.1_3839	NC_000913.3_cds_NP_415123.1_583	0.954	1251	K8943_RS19670	b0591
NZ_CP082949.1_cds_WP_001042003.1_2196	NC_000913.3_cds_NP_417919.1_3398	0.972	1059	K8943_RS11220	b3462
NZ_CP082949.1_cds_WP_001043146.1_3846	NC_000913.3_cds_NP_415130.1_590	0.971	2106	K8943_RS19705	b0598
NZ_CP082949.1_cds_WP_001043378.1_166	NC_000913.3_cds_NP_416131.1_1606	0.973	1509	K8943_RS00840	b1614
NZ_CP082949.1_cds_WP_001043459.1_4416	NC_000913.3_cds_NP_415628.1_1083	0.996	540	K8943_RS22635	b1110
NZ_CP082949.1_cds_WP_001043542.1_3723	NC_000913.3_cds_NP_414974.1_432	1.0	273	K8943_RS19080	b0440
NZ_CP082949.1_cds_WP_001043561.1_4108	NC_000913.3_cds_NP_415407.1_863	0.979	1767	K8943_RS21090	b0887
NZ_CP082949.1_cds_WP_001043802.1_1031	NC_000913.3_cds_NP_416831.1_2309	0.973	825	K8943_RS05230	b2328
NZ_CP082949.1_cds_WP_001044292.1_4207	NC_000913.3_cds_NP_415522.1_981	0.954	1242	K8943_RS21590	b1002
NZ_CP082949.1_cds_WP_001044513.1_2772	NC_000913.3_cds_NP_418428.1_3920	1.0	273	K8943_RS14220	b4000
NZ_CP082949.1_cds_WP_001044880.1_3889	NC_000913.3_cds_NP_415176.1_634	0.985	483	K8943_RS19920	b0643
NZ_CP082949.1_cds_WP_001045530.1_1424	NC_000913.3_cds_NP_417286.1_2766	0.981	1101	K8943_RS07275	b2806
NZ_CP082949.1_cds_WP_001046333.1_3602	NC_000913.3_cds_NP_414838.2_299	0.979	1326	K8943_RS18470	b0304
NZ_CP082949.1_cds_WP_001046487.1_804	NC_000913.3_cds_NP_416615.1_2094	0.946	282	K8943_RS04090	b2112
NZ_CP082949.1_cds_WP_001046792.1_331	NC_000913.3_cds_NP_416291.4_1769	0.985	273	K8943_RS01675	b1777
NZ_CP082949.1_cds_WP_001046824.1_4697	NC_000913.3_cds_NP_415856.1_1326	0.984	564	K8943_RS24080	b1340
NZ_CP082949.1_cds_WP_001047338.1_1923	NC_000913.3_cds_NP_417654.1_3132	0.986	972	K8943_RS09820	b3187
NZ_CP082949.1_cds_WP_001047547.1_146	NC_000913.3_cds_NP_416112.1_1585	0.978	894	K8943_RS00730	b1595
NZ_CP082949.1_cds_WP_001048602.1_3955	NC_000913.3_cds_NP_415256.1_708	0.987	1167	K8943_RS20285	b0728
NZ_CP082949.1_cds_WP_001049767.1_2158	NC_000913.3_cds_NP_415460.1_916	0.67	335	K8943_RS11030	b0940
NZ_CP082949.1_cds_WP_001050120.1_1036	NC_000913.3_cds_NP_416836.1_2314	0.747	451	K8943_RS05255	b2333
NZ_CP082949.1_cds_WP_001050672.1_4376	NC_000913.3_cds_NP_415587.1_1042	0.99	1536	K8943_RS22435	b1069
NZ_CP082949.1_cds_WP_001050745.1_1508	NC_000913.3_cds_YP_002791254.1_2838	0.968	126	K8943_RS07715	b4684
