query	target	identity	alignment_length	mismatches	gap_openings	query_start	query_end	target_start	target_end	evalue	bit_score	genome_id	query_gene	target_info	target_location	strand	start	end	locus_tag	chr_id	midpoint	queryGenes_locus	locusTag_locus	set_queryGenes_locus	start_min	end_max	set_locusTag_locus	variant	Info	Cluster
AYG21326.1|CP032667.1	CP021736.1_cds_ARZ88183.1_1981	1.0	2034	0	0	1	2034	1	2034	0.0	1469	GCA_002192295.1	yihQ	lcl|CP021736.1_cds_ARZ88183.1_1981 [locus_tag=AM397_10170] [protein=alpha-glucosidase] [protein_id=ARZ88183.1] [location=complement(2021335..2023371)] [gbkey=CDS]	complement(2021335..2023371)	-	2021335	2023371	AM397_10170	CP021736.1	2022353.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM397_10155/AM397_10160/AM397_10160/AM397_10165/AM397_10165/AM397_10170/AM397_10175/AM397_10180/AM397_10185/AM397_10190/AM397_10195/AM397_10200	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2017698	2029549	AM397_10155~AM397_10160~AM397_10165~AM397_10170~AM397_10175~AM397_10180~AM397_10185~AM397_10190~AM397_10195~AM397_10200	long		2 (A)
AYG21325.1|CP032667.1	CP021736.1_cds_ARZ88184.1_1982	0.996	924	4	0	1	924	1	924	1.0020000000000001e-212	650	GCA_002192295.1	yihR	lcl|CP021736.1_cds_ARZ88184.1_1982 [locus_tag=AM397_10175] [protein=aldose epimerase] [protein_id=ARZ88184.1] [location=complement(2023570..2024496)] [gbkey=CDS]	complement(2023570..2024496)	-	2023570	2024496	AM397_10175	CP021736.1	2024033.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM397_10155/AM397_10160/AM397_10160/AM397_10165/AM397_10165/AM397_10170/AM397_10175/AM397_10180/AM397_10185/AM397_10190/AM397_10195/AM397_10200	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2017698	2029549	AM397_10155~AM397_10160~AM397_10165~AM397_10170~AM397_10175~AM397_10180~AM397_10185~AM397_10190~AM397_10195~AM397_10200	long		2 (A)
AYG21324.1|CP032667.1	CP021736.1_cds_ARZ88185.1_1983	1.0	1239	0	0	1	1239	1	1239	3.95e-299	906	GCA_002192295.1	yihS	lcl|CP021736.1_cds_ARZ88185.1_1983 [locus_tag=AM397_10180] [protein=sulfoquinovose isomerase] [protein_id=ARZ88185.1] [location=complement(2024610..2025851)] [gbkey=CDS]	complement(2024610..2025851)	-	2024610	2025851	AM397_10180	CP021736.1	2025230.5	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM397_10155/AM397_10160/AM397_10160/AM397_10165/AM397_10165/AM397_10170/AM397_10175/AM397_10180/AM397_10185/AM397_10190/AM397_10195/AM397_10200	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2017698	2029549	AM397_10155~AM397_10160~AM397_10165~AM397_10170~AM397_10175~AM397_10180~AM397_10185~AM397_10190~AM397_10195~AM397_10200	long		2 (A)
AYG21323.1|CP032667.1	CP021736.1_cds_ARZ88186.1_1984	0.952	876	42	0	1	876	1	876	9.707e-191	586	GCA_002192295.1	yihT	lcl|CP021736.1_cds_ARZ88186.1_1984 [locus_tag=AM397_10185] [protein=sulfofructosephosphate aldolase] [protein_id=ARZ88186.1] [location=complement(2025868..2026746)] [gbkey=CDS]	complement(2025868..2026746)	-	2025868	2026746	AM397_10185	CP021736.1	2026307.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM397_10155/AM397_10160/AM397_10160/AM397_10165/AM397_10165/AM397_10170/AM397_10175/AM397_10180/AM397_10185/AM397_10190/AM397_10195/AM397_10200	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2017698	2029549	AM397_10155~AM397_10160~AM397_10165~AM397_10170~AM397_10175~AM397_10180~AM397_10185~AM397_10190~AM397_10195~AM397_10200	long		2 (A)
AYG21322.1|CP032667.1	CP021736.1_cds_ARZ88187.1_1985	0.935	894	58	0	1	894	1	894	9.385e-191	586	GCA_002192295.1	yihU	lcl|CP021736.1_cds_ARZ88187.1_1985 [locus_tag=AM397_10190] [protein=3-sulfolactaldehyde reductase] [protein_id=ARZ88187.1] [location=complement(2026770..2027666)] [gbkey=CDS]	complement(2026770..2027666)	-	2026770	2027666	AM397_10190	CP021736.1	2027218.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM397_10155/AM397_10160/AM397_10160/AM397_10165/AM397_10165/AM397_10170/AM397_10175/AM397_10180/AM397_10185/AM397_10190/AM397_10195/AM397_10200	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2017698	2029549	AM397_10155~AM397_10160~AM397_10165~AM397_10170~AM397_10175~AM397_10180~AM397_10185~AM397_10190~AM397_10195~AM397_10200	long		2 (A)
AYG21321.1|CP032667.1	CP021736.1_cds_ARZ88188.1_1986	0.956	894	39	0	1	894	1	894	8.084999999999999e-196	601	GCA_002192295.1	yihV	lcl|CP021736.1_cds_ARZ88188.1_1986 [locus_tag=AM397_10195] [protein=ribokinase] [protein_id=ARZ88188.1] [location=2027834..2028730] [gbkey=CDS]	2027834..2028730	+	2027834	2028730	AM397_10195	CP021736.1	2028282.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM397_10155/AM397_10160/AM397_10160/AM397_10165/AM397_10165/AM397_10170/AM397_10175/AM397_10180/AM397_10185/AM397_10190/AM397_10195/AM397_10200	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2017698	2029549	AM397_10155~AM397_10160~AM397_10165~AM397_10170~AM397_10175~AM397_10180~AM397_10185~AM397_10190~AM397_10195~AM397_10200	long		2 (A)
AYG21320.1|CP032667.1	CP021736.1_cds_ARZ88189.1_1987	0.935	783	51	0	1	783	1	783	2.557e-166	514	GCA_002192295.1	yihW	lcl|CP021736.1_cds_ARZ88189.1_1987 [locus_tag=AM397_10200] [protein=DeoR family transcriptional regulator] [protein_id=ARZ88189.1] [location=2028764..2029549] [gbkey=CDS]	2028764..2029549	+	2028764	2029549	AM397_10200	CP021736.1	2029156.5	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM397_10155/AM397_10160/AM397_10160/AM397_10165/AM397_10165/AM397_10170/AM397_10175/AM397_10180/AM397_10185/AM397_10190/AM397_10195/AM397_10200	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2017698	2029549	AM397_10155~AM397_10160~AM397_10165~AM397_10170~AM397_10175~AM397_10180~AM397_10185~AM397_10190~AM397_10195~AM397_10200	long		2 (A)
AYG21329.1|CP032667.1	CP021840.1_cds_ASA63112.1_1595	1.0	690	0	0	1	690	1	690	7.583e-159	490	GCA_002196475.1	ompL	lcl|CP021840.1_cds_ASA63112.1_1595 [gene=ompL] [locus_tag=CDH88_08200] [protein=porin] [protein_id=ASA63112.1] [location=complement(1620295..1620987)] [gbkey=CDS]	complement(1620295..1620987)	-	1620295	1620987	CDH88_08200	CP021840.1	1620641.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21328.1|CP032667.1	CP021840.1_cds_ASA59859.1_1596	0.946	1401	76	0	1	1401	1	1401	3.268e-306	929	GCA_002196475.1	yihO	lcl|CP021840.1_cds_ASA59859.1_1596 [locus_tag=CDH88_08205] [protein=MFS transporter] [protein_id=ASA59859.1] [location=complement(1621054..1622457)] [gbkey=CDS]	complement(1621054..1622457)	-	1621054	1622457	CDH88_08205	CP021840.1	1621755.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21328.1|CP032667.1	CP021840.1_cds_ASA59860.1_1597	0.683	1365	430	0	1	1356	10	1374	2.649000000000001e-199	621	GCA_002196475.1	yihO	lcl|CP021840.1_cds_ASA59860.1_1597 [locus_tag=CDH88_08210] [protein=MFS transporter] [protein_id=ASA59860.1] [location=complement(1622497..1623882)] [gbkey=CDS]	complement(1622497..1623882)	-	1622497	1623882	CDH88_08210	CP021840.1	1623189.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21326.1|CP032667.1	CP021840.1_cds_ASA59861.1_1598	1.0	2034	0	0	1	2034	1	2034	0.0	1447	GCA_002196475.1	yihQ	lcl|CP021840.1_cds_ASA59861.1_1598 [locus_tag=CDH88_08215] [protein=alpha-glucosidase] [protein_id=ASA59861.1] [location=complement(1623928..1625964)] [gbkey=CDS]	complement(1623928..1625964)	-	1623928	1625964	CDH88_08215	CP021840.1	1624946.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21325.1|CP032667.1	CP021840.1_cds_ASA59863.1_1600	0.968	903	29	0	16	918	1	903	1.633e-200	615	GCA_002196475.1	yihR	lcl|CP021840.1_cds_ASA59863.1_1600 [locus_tag=CDH88_08225] [protein=aldose epimerase] [protein_id=ASA59863.1] [location=complement(1627008..1627919)] [gbkey=CDS]	complement(1627008..1627919)	-	1627008	1627919	CDH88_08225	CP021840.1	1627463.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21324.1|CP032667.1	CP021840.1_cds_ASA59864.1_1601	1.0	1239	0	0	1	1239	1	1239	2.799e-298	903	GCA_002196475.1	yihS	lcl|CP021840.1_cds_ASA59864.1_1601 [locus_tag=CDH88_08230] [protein=AGE family epimerase/isomerase] [protein_id=ASA59864.1] [location=complement(1627977..1629218)] [gbkey=CDS]	complement(1627977..1629218)	-	1627977	1629218	CDH88_08230	CP021840.1	1628597.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21323.1|CP032667.1	CP021840.1_cds_ASA59865.1_1602	0.944	876	49	0	1	876	1	876	8.568e-189	580	GCA_002196475.1	yihT	lcl|CP021840.1_cds_ASA59865.1_1602 [locus_tag=CDH88_08235] [protein=sulfofructosephosphate aldolase] [protein_id=ASA59865.1] [location=complement(1629234..1630112)] [gbkey=CDS]	complement(1629234..1630112)	-	1629234	1630112	CDH88_08235	CP021840.1	1629673.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21322.1|CP032667.1	CP021840.1_cds_1603	0.931	828	57	0	1	828	1	828	7.565999999999998e-175	541	GCA_002196475.1	yihU	lcl|CP021840.1_cds_1603 [locus_tag=CDH88_08240] [protein=gamma-hydroxybutyrate dehydrogenase] [pseudo=true] [location=complement(1630136..1631032)] [gbkey=CDS]	complement(1630136..1631032)	-	1630136	1631032	CDH88_08240	CP021840.1	1630584.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21321.1|CP032667.1	CP021840.1_cds_ASA59866.1_1604	0.948	894	46	0	1	894	1	894	9.779e-194	595	GCA_002196475.1	yihV	lcl|CP021840.1_cds_ASA59866.1_1604 [locus_tag=CDH88_08245] [protein=ribokinase] [protein_id=ASA59866.1] [location=1631200..1632096] [gbkey=CDS]	1631200..1632096	+	1631200	1632096	CDH88_08245	CP021840.1	1631648.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21320.1|CP032667.1	CP021840.1_cds_ASA59867.1_1605	0.935	783	51	0	1	783	1	783	2.736e-166	514	GCA_002196475.1	yihW	lcl|CP021840.1_cds_ASA59867.1_1605 [locus_tag=CDH88_08250] [protein=DeoR family transcriptional regulator] [protein_id=ASA59867.1] [location=1632130..1632915] [gbkey=CDS]	1632130..1632915	+	1632130	1632915	CDH88_08250	CP021840.1	1632522.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH88_08200/CDH88_08205/CDH88_08205/CDH88_08210/CDH88_08210/CDH88_08215/CDH88_08225/CDH88_08230/CDH88_08235/CDH88_08240/CDH88_08245/CDH88_08250	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1620295	1632915	CDH88_08200~CDH88_08205~CDH88_08210~CDH88_08215~CDH88_08225~CDH88_08230~CDH88_08235~CDH88_08240~CDH88_08245~CDH88_08250	long		3 (E)
AYG21320.1|CP032667.1	CP021844.1_cds_ASA68052.1_4913	0.935	783	51	0	1	783	1	783	2.742e-166	514	GCA_002196495.1	yihW	lcl|CP021844.1_cds_ASA68052.1_4913 [locus_tag=CDH89_25085] [protein=DeoR family transcriptional regulator] [protein_id=ASA68052.1] [location=complement(4972138..4972923)] [gbkey=CDS]	complement(4972138..4972923)	-	4972138	4972923	CDH89_25085	CP021844.1	4972530.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21321.1|CP032667.1	CP021844.1_cds_ASA68053.1_4914	0.948	894	46	0	1	894	1	894	9.803e-194	595	GCA_002196495.1	yihV	lcl|CP021844.1_cds_ASA68053.1_4914 [locus_tag=CDH89_25090] [protein=ribokinase] [protein_id=ASA68053.1] [location=complement(4972957..4973853)] [gbkey=CDS]	complement(4972957..4973853)	-	4972957	4973853	CDH89_25090	CP021844.1	4973405.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21322.1|CP032667.1	CP021844.1_cds_4915	0.931	828	57	0	1	828	1	828	7.583999999999998e-175	541	GCA_002196495.1	yihU	lcl|CP021844.1_cds_4915 [locus_tag=CDH89_25095] [protein=gamma-hydroxybutyrate dehydrogenase] [pseudo=true] [location=4974021..4974917] [gbkey=CDS]	4974021..4974917	+	4974021	4974917	CDH89_25095	CP021844.1	4974469.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21323.1|CP032667.1	CP021844.1_cds_ASA68054.1_4916	0.944	876	49	0	1	876	1	876	8.589e-189	580	GCA_002196495.1	yihT	lcl|CP021844.1_cds_ASA68054.1_4916 [locus_tag=CDH89_25100] [protein=sulfofructosephosphate aldolase] [protein_id=ASA68054.1] [location=4974941..4975819] [gbkey=CDS]	4974941..4975819	+	4974941	4975819	CDH89_25100	CP021844.1	4975380.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21324.1|CP032667.1	CP021844.1_cds_ASA68055.1_4917	1.0	1239	0	0	1	1239	1	1239	2.806e-298	903	GCA_002196495.1	yihS	lcl|CP021844.1_cds_ASA68055.1_4917 [locus_tag=CDH89_25105] [protein=AGE family epimerase/isomerase] [protein_id=ASA68055.1] [location=4975835..4977076] [gbkey=CDS]	4975835..4977076	+	4975835	4977076	CDH89_25105	CP021844.1	4976455.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21325.1|CP032667.1	CP021844.1_cds_ASA68056.1_4918	0.968	903	29	0	16	918	1	903	1.637e-200	615	GCA_002196495.1	yihR	lcl|CP021844.1_cds_ASA68056.1_4918 [locus_tag=CDH89_25110] [protein=aldose epimerase] [protein_id=ASA68056.1] [location=4977134..4978045] [gbkey=CDS]	4977134..4978045	+	4977134	4978045	CDH89_25110	CP021844.1	4977589.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21326.1|CP032667.1	CP021844.1_cds_ASA68058.1_4920	1.0	2034	0	0	1	2034	1	2034	0.0	1447	GCA_002196495.1	yihQ	lcl|CP021844.1_cds_ASA68058.1_4920 [locus_tag=CDH89_25120] [protein=alpha-glucosidase] [protein_id=ASA68058.1] [location=4979089..4981125] [gbkey=CDS]	4979089..4981125	+	4979089	4981125	CDH89_25120	CP021844.1	4980107.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21327.1|CP032667.1	CP021844.1_cds_ASA68059.1_4921	0.959	1383	57	0	1	1383	1	1383	3.742e-307	932	GCA_002196495.1	yihP	lcl|CP021844.1_cds_ASA68059.1_4921 [locus_tag=CDH89_25125] [protein=MFS transporter] [protein_id=ASA68059.1] [location=4981171..4982556] [gbkey=CDS]	4981171..4982556	+	4981171	4982556	CDH89_25125	CP021844.1	4981863.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21327.1|CP032667.1	CP021844.1_cds_ASA68060.1_4922	0.691	1365	419	0	10	1374	1	1356	2.7669999999999998e-202	629	GCA_002196495.1	yihP	lcl|CP021844.1_cds_ASA68060.1_4922 [locus_tag=CDH89_25130] [protein=MFS transporter] [protein_id=ASA68060.1] [location=4982596..4983999] [gbkey=CDS]	4982596..4983999	+	4982596	4983999	CDH89_25130	CP021844.1	4983297.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21329.1|CP032667.1	CP021844.1_cds_ASA68420.1_4923	1.0	690	0	0	1	690	1	690	7.602e-159	490	GCA_002196495.1	ompL	lcl|CP021844.1_cds_ASA68420.1_4923 [gene=ompL] [locus_tag=CDH89_25135] [protein=porin] [protein_id=ASA68420.1] [location=4984066..4984758] [gbkey=CDS]	4984066..4984758	+	4984066	4984758	CDH89_25135	CP021844.1	4984412.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CDH89_25135/CDH89_25130/CDH89_25130/CDH89_25125/CDH89_25125/CDH89_25120/CDH89_25110/CDH89_25105/CDH89_25100/CDH89_25095/CDH89_25090/CDH89_25085	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4972138	4984758	CDH89_25085~CDH89_25090~CDH89_25095~CDH89_25100~CDH89_25105~CDH89_25110~CDH89_25120~CDH89_25125~CDH89_25130~CDH89_25135	long		3 (E)
AYG21320.1|CP032667.1	CP021879.1_cds_ASB78023.1_1101	0.935	783	51	0	1	783	1	783	2.561e-166	514	GCA_002201835.1	yihW	lcl|CP021879.1_cds_ASB78023.1_1101 [locus_tag=AM384_05650] [protein=DeoR family transcriptional regulator] [protein_id=ASB78023.1] [location=complement(1098745..1099530)] [gbkey=CDS]	complement(1098745..1099530)	-	1098745	1099530	AM384_05650	CP021879.1	1099137.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	AM384_05695/AM384_05690/AM384_05690/AM384_05685/AM384_05685/AM384_05680/AM384_05675/AM384_05670/AM384_05665/AM384_05660/AM384_05655/AM384_05650	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	1098745	1110596	AM384_05650~AM384_05655~AM384_05660~AM384_05665~AM384_05670~AM384_05675~AM384_05680~AM384_05685~AM384_05690~AM384_05695	long		2 (A)
